Asset,TimeFrame,Time,Open,High,Low,Close,Year,Quarter,Month,Week
USDJPY,W1,1992-01-18 21:00,123.000,124.590,122.740,123.500,1992,1,1,3
USDJPY,W1,1992-01-25 21:00,124.670,125.940,124.480,125.750,1992,1,1,4
USDJPY,W1,1992-02-01 21:00,125.640,127.350,124.700,125.290,1992,1,2,5
USDJPY,W1,1992-02-08 21:00,125.340,128.050,125.200,127.890,1992,1,2,6
USDJPY,W1,1992-02-15 21:00,127.890,128.900,126.530,128.850,1992,1,2,7
USDJPY,W1,1992-02-22 21:00,128.850,130.000,128.770,129.450,1992,1,2,8
USDJPY,W1,1992-02-29 21:00,129.530,132.420,129.450,131.900,1992,1,2,9
USDJPY,W1,1992-03-07 21:00,131.810,134.750,131.420,133.600,1992,1,3,10
USDJPY,W1,1992-03-14 21:00,133.900,134.620,131.850,133.800,1992,1,3,11
USDJPY,W1,1992-03-21 21:00,133.900,134.300,132.700,132.950,1992,1,3,12
USDJPY,W1,1992-03-28 21:00,133.000,134.950,132.400,133.400,1992,1,3,13
USDJPY,W1,1992-04-04 21:00,133.370,133.700,131.800,132.900,1992,2,4,14
USDJPY,W1,1992-04-11 21:00,132.850,133.950,132.740,133.950,1992,2,4,15
USDJPY,W1,1992-04-18 21:00,133.800,134.800,133.800,134.450,1992,2,4,16
USDJPY,W1,1992-04-25 21:00,134.300,134.950,132.550,132.550,1992,2,4,17
USDJPY,W1,1992-05-02 21:00,132.750,133.630,132.040,133.330,1992,2,5,18
USDJPY,W1,1992-05-09 21:00,133.320,133.380,129.520,129.720,1992,2,5,19
USDJPY,W1,1992-05-16 21:00,129.520,130.360,128.400,129.170,1992,2,5,20
USDJPY,W1,1992-05-23 21:00,129.110,130.350,127.550,127.600,1992,2,5,21
USDJPY,W1,1992-05-30 21:00,127.330,128.240,126.650,126.800,1992,2,5,22
USDJPY,W1,1992-06-06 21:00,126.460,127.830,126.250,126.650,1992,2,6,23
USDJPY,W1,1992-06-13 21:00,126.600,127.750,126.240,127.010,1992,2,6,24
USDJPY,W1,1992-06-20 21:00,127.050,127.500,125.020,125.650,1992,2,6,25
USDJPY,W1,1992-06-27 21:00,125.700,126.200,123.550,124.780,1992,2,6,26
USDJPY,W1,1992-07-04 21:00,124.900,125.850,123.750,125.100,1992,3,7,27
USDJPY,W1,1992-07-11 21:00,125.030,125.600,124.350,124.350,1992,3,7,28
USDJPY,W1,1992-07-18 21:00,124.350,128.150,124.090,128.100,1992,3,7,29
USDJPY,W1,1992-07-25 21:00,127.950,128.370,127.050,127.100,1992,3,7,30
USDJPY,W1,1992-08-01 21:00,127.190,128.000,127.070,127.450,1992,3,8,31
USDJPY,W1,1992-08-08 21:00,127.470,128.170,125.950,125.950,1992,3,8,32
USDJPY,W1,1992-08-15 21:00,126.100,126.650,125.600,125.650,1992,3,8,33
USDJPY,W1,1992-08-22 21:00,125.550,125.560,123.010,123.010,1992,3,8,34
USDJPY,W1,1992-08-29 21:00,122.870,124.710,122.250,123.050,1992,3,8,35
USDJPY,W1,1992-09-05 21:00,123.050,124.400,122.530,124.250,1992,3,9,36
USDJPY,W1,1992-09-12 21:00,124.730,125.620,123.650,124.400,1992,3,9,37
USDJPY,W1,1992-09-19 21:00,124.400,124.400,119.650,120.850,1992,3,9,38
USDJPY,W1,1992-09-26 21:00,120.600,120.650,118.650,119.330,1992,3,9,39
USDJPY,W1,1992-10-03 21:00,119.100,122.150,118.880,121.900,1992,4,10,40
USDJPY,W1,1992-10-10 21:00,121.500,121.880,119.370,119.400,1992,4,10,41
USDJPY,W1,1992-10-17 21:00,119.480,122.930,119.480,121.650,1992,4,10,42
USDJPY,W1,1992-10-24 21:00,121.680,123.700,121.420,123.330,1992,4,10,43
USDJPY,W1,1992-10-31 21:00,123.350,123.960,121.880,123.470,1992,4,10,44
USDJPY,W1,1992-11-07 21:00,123.410,124.570,123.400,124.050,1992,4,11,45
USDJPY,W1,1992-11-14 21:00,124.150,124.950,123.300,124.300,1992,4,11,46
USDJPY,W1,1992-11-21 21:00,124.280,124.500,123.570,124.350,1992,4,11,47
USDJPY,W1,1992-11-28 21:00,124.340,125.060,124.080,124.900,1992,4,11,48
USDJPY,W1,1992-12-05 21:00,124.880,125.060,123.250,123.900,1992,4,12,49
USDJPY,W1,1992-12-12 21:00,123.620,124.100,122.600,123.050,1992,4,12,50
USDJPY,W1,1992-12-19 21:00,123.050,123.940,122.900,123.650,1992,4,12,51
USDJPY,W1,1992-12-26 21:00,123.700,125.150,123.700,124.820,1992,4,12,52
USDJPY,W1,1993-01-02 21:00,124.750,125.480,124.680,125.380,1993,1,1,1
USDJPY,W1,1993-01-09 21:00,125.130,126.210,124.900,125.900,1993,1,1,1
USDJPY,W1,1993-01-16 21:00,125.750,125.870,124.580,125.050,1993,1,1,2
USDJPY,W1,1993-01-23 21:00,124.850,125.090,122.980,124.630,1993,1,1,3
USDJPY,W1,1993-01-30 21:00,124.600,125.450,123.900,124.380,1993,1,1,4
USDJPY,W1,1993-02-06 21:00,124.350,124.550,119.600,120.650,1993,1,2,5
USDJPY,W1,1993-02-13 21:00,120.750,121.330,118.220,118.300,1993,1,2,6
USDJPY,W1,1993-02-20 21:00,118.150,118.400,115.940,118.100,1993,1,2,7
USDJPY,W1,1993-02-27 21:00,118.760,119.100,116.200,117.500,1993,1,2,8
USDJPY,W1,1993-03-06 21:00,117.500,118.510,116.320,118.070,1993,1,3,9
USDJPY,W1,1993-03-13 21:00,118.070,118.660,115.620,116.050,1993,1,3,10
USDJPY,W1,1993-03-20 21:00,116.130,117.850,115.130,116.500,1993,1,3,11
USDJPY,W1,1993-03-27 21:00,116.250,117.200,113.580,113.600,1993,1,3,12
USDJPY,W1,1993-04-03 21:00,113.680,114.710,112.950,113.100,1993,2,4,13
USDJPY,W1,1993-04-10 21:00,113.150,114.050,112.120,112.150,1993,2,4,14
USDJPY,W1,1993-04-17 21:00,111.750,111.800,109.580,110.450,1993,2,4,15
USDJPY,W1,1993-04-24 21:00,110.450,112.450,109.280,111.000,1993,2,4,16
USDJPY,W1,1993-05-01 21:00,110.900,111.180,109.650,110.300,1993,2,5,17
USDJPY,W1,1993-05-08 21:00,110.250,112.400,110.250,110.800,1993,2,5,18
USDJPY,W1,1993-05-15 21:00,111.000,112.000,109.900,110.350,1993,2,5,19
USDJPY,W1,1993-05-22 21:00,110.300,110.860,106.780,107.000,1993,2,5,20
USDJPY,W1,1993-05-29 21:00,107.400,108.060,106.450,107.750,1993,2,5,21
USDJPY,W1,1993-06-05 21:00,107.750,108.050,105.750,106.120,1993,2,6,22
USDJPY,W1,1993-06-12 21:00,105.900,110.200,104.750,109.670,1993,2,6,23
